 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
01-Jan-2010 00:00, 0.561,  28.8,  27.9, 1009.6,-0.029,-0.061,   74,   6.0,   3.6
01-Jan-2010 01:00, 0.847,  28.8,  29.4, 1009.0,-0.001,-0.037,   74,   7.7,   4.9
01-Jan-2010 02:00, 1.134,  28.9,  29.3, 1008.2, 0.000,-0.043,   81,   9.5,   5.2
01-Jan-2010 03:00, 1.397,  28.9,  29.3, 1007.1, 0.018,-0.033,   75,   8.2,   5.0
01-Jan-2010 04:00, 1.571,  28.9,  29.7, 1006.3, 0.044,-0.018,   94,   7.5,   3.8
01-Jan-2010 05:00, 1.589,  28.9,  29.0, 1006.3, 0.042,-0.027,   81,   8.0,   4.8
01-Jan-2010 06:00, 1.441,  29.0,  28.7, 1006.4, 0.007,-0.062,   76,   8.4,   4.6
01-Jan-2010 07:00, 1.181,  29.1,  28.5, 1007.0,-0.022,-0.090,   77,   7.5,   4.1
01-Jan-2010 08:00, 0.864,  29.0,  28.4, 1007.5,-0.034,-0.095,   91,   7.1,   3.5
01-Jan-2010 09:00, 0.558,  28.9,  28.2, 1008.2,-0.019,-0.076,   82,   7.2,   2.2
01-Jan-2010 10:00, 0.292,  28.9,  28.2, 1008.9,-0.024,-0.073,   77,   6.7,   3.4
01-Jan-2010 11:00, 0.136,  29.0,  28.2, 1009.0,-0.030,-0.073,   81,   6.1,   2.6
01-Jan-2010 12:00, 0.094,  29.0,  28.1, 1009.0,-0.050,-0.092,   67,   6.1,   2.2
01-Jan-2010 13:00, 0.190,  29.0,  27.4, 1008.5,-0.050,-0.094,   63,   6.3,   1.4
01-Jan-2010 14:00, 0.392,  29.0,  26.9, 1008.2,-0.030,-0.077,   80,   6.1,   3.5
01-Jan-2010 15:00, 0.621,  29.0,  26.9, 1007.2,-0.009,-0.061,   81,   6.7,   2.7
01-Jan-2010 16:00, 0.776,  28.9,  26.6, 1006.8,-0.021,-0.081,   98,   7.3,   1.7
01-Jan-2010 17:00, 0.817,  28.9,  25.7, 1006.5,-0.062,-0.127,  114,   7.2,   2.6
01-Jan-2010 18:00, 0.833,  29.0,  26.1, 1006.7,-0.031,-0.098,  102,   6.4,   3.5
01-Jan-2010 19:00, 0.730,  28.9,  26.1, 1007.3,-0.031,-0.096,  113,   5.1,   2.4
01-Jan-2010 20:00, 0.564,  28.8,  26.5, 1007.8,-0.042,-0.101,   96,   3.8,   1.5
01-Jan-2010 21:00, 0.410,  28.8,  26.6, 1008.8,-0.035,-0.087,   97,   6.6,   2.8
01-Jan-2010 22:00, 0.304,  28.8,  28.7, 1009.2,-0.032,-0.076,   96,   6.2,   2.7
01-Jan-2010 23:00, 0.298,  28.9,  28.8, 1009.4,-0.030,-0.070,  109,   8.3,   5.0
02-Jan-2010 00:00, 0.420,  28.9,  28.9, 1009.0,-0.017,-0.056,  105,   8.8,   5.1
02-Jan-2010 01:00, 0.664,  28.9,  29.3, 1008.6, 0.016,-0.026,  111,   8.0,   2.9
02-Jan-2010 02:00, 0.953,  29.0,  29.3, 1007.6, 0.026,-0.021,  109,   8.5,   5.5
02-Jan-2010 03:00, 1.233,  28.9,  29.4, 1006.7, 0.018,-0.040,  105,   7.8,   4.3
02-Jan-2010 04:00, 1.464,  28.8,  29.3, 1006.2, 0.024,-0.042,  106,   7.4,   3.7
02-Jan-2010 05:00, 1.584,  28.8,  29.0, 1006.4, 0.034,-0.037,  138,   6.2,   2.6
02-Jan-2010 06:00, 1.519,  28.8,  26.8, 1007.0,-0.007,-0.075,  151,   6.1,   2.1
02-Jan-2010 07:00, 1.361,  28.8,  26.9, 1007.4,-0.007,-0.069,  187,   2.2,   0.6
02-Jan-2010 08:00, 1.076,  28.8,  26.9, 1008.1,-0.028,-0.085,  180,   1.7,   0.2
02-Jan-2010 09:00, 0.750,  28.9,  27.0, 1008.9,-0.035,-0.085,  103,   2.5,   1.6
02-Jan-2010 10:00, 0.443,  28.9,  27.7, 1009.6,-0.036,-0.078,  120,   4.4,   2.0
02-Jan-2010 11:00, 0.221,  28.8,  27.9, 1009.5,-0.034,-0.070,  127,   5.9,   3.8
02-Jan-2010 12:00, 0.109,  28.8,  27.9, 1009.1,-0.048,-0.086,  125,   4.5,   2.5
02-Jan-2010 13:00, 0.127,  28.8,  27.9, 1009.0,-0.057,-0.099,  107,   6.6,   5.0
02-Jan-2010 14:00, 0.280,  28.9,  27.8, 1008.8,-0.041,-0.083,  106,   6.3,   4.0
02-Jan-2010 15:00, 0.521,  28.9,  27.8, 1008.0,-0.005,-0.050,  109,   6.2,   3.2
02-Jan-2010 16:00, 0.726,  28.9,  27.7, 1007.6,-0.005,-0.058,  112,   6.0,   3.0
02-Jan-2010 17:00, 0.834,  28.8,  27.7, 1007.4,-0.040,-0.096,  102,   6.5,   3.1
02-Jan-2010 18:00, 0.870,  28.8,  27.8, 1007.6,-0.052,-0.110,  102,   5.9,   3.4
02-Jan-2010 19:00, 0.817,  28.8,  27.5, 1008.1,-0.056,-0.112,   90,   5.8,   2.8
02-Jan-2010 20:00, 0.698,  28.8,  27.7, 1008.4,-0.046,-0.097,  102,   5.7,   3.2
02-Jan-2010 21:00, 0.529,  28.8,  28.3, 1009.1,-0.047,-0.095,   98,   6.2,   3.4
02-Jan-2010 22:00, 0.370,  28.8,  28.9, 1009.9,-0.052,-0.092,  102,   5.9,   3.7
02-Jan-2010 23:00, 0.289,  28.8,  29.1, 1009.7,-0.046,-0.080,   84,   6.5,   3.3
03-Jan-2010 00:00, 0.340,  28.8,  29.4, 1009.5,-0.020,-0.055,   78,   7.0,   3.5
03-Jan-2010 01:00, 0.483,  28.8,  28.2, 1009.0,-0.015,-0.052,   98,  11.4,   4.4
03-Jan-2010 02:00, 0.737,  29.1,  29.5, 1008.1, 0.012,-0.031,  106,   7.2,   2.9
03-Jan-2010 03:00, 1.016,  29.0,  28.1, 1007.1, 0.013,-0.039,  107,   8.1,   2.8
03-Jan-2010 04:00, 1.297,  28.9,  28.3, 1006.4, 0.031,-0.031,   90,   7.1,   3.7
03-Jan-2010 05:00, 1.484,  28.8,  28.3, 1006.3, 0.035,-0.033,   92,   6.7,   3.5
03-Jan-2010 06:00, 1.519,  28.9,  27.0, 1006.8, 0.011,-0.058,   85,   8.7,   3.0
03-Jan-2010 07:00, 1.412,  29.0,  26.6, 1007.6,-0.025,-0.088,  108,   8.2,   2.4
03-Jan-2010 08:00, 1.182,  29.0,  26.6, 1008.4,-0.063,-0.119,   78,   6.2,   4.0
03-Jan-2010 09:00, 0.903,  29.1,  25.9, 1008.7,-0.065,-0.113,  101,   7.0,   2.3
03-Jan-2010 10:00, 0.608,  29.1,  25.9, 1009.1,-0.057,-0.101,  110,   5.8,   1.5
03-Jan-2010 11:00, 0.352,  29.1,  26.3, 1008.9,-0.048,-0.089,  109,   7.3,   2.3
03-Jan-2010 12:00, 0.194,  29.1,  27.5, 1008.7,-0.042,-0.085,   87,   6.7,   5.0
03-Jan-2010 13:00, 0.147,  29.0,  27.0, 1008.8,-0.049,-0.094,  101,   8.2,   3.3
03-Jan-2010 14:00, 0.224,  29.0,  26.8, 1008.3,-0.046,-0.091,  109,   6.3,   2.8
03-Jan-2010 15:00, 0.425,  29.0,  26.5, 1007.5,-0.010,-0.061,  110,   7.4,   3.1
03-Jan-2010 16:00, 0.600,  29.0,  26.7, 1007.0,-0.044,-0.102,  149,   4.1,   1.6
03-Jan-2010 17:00, 0.737,  28.9,  27.3, 1007.0,-0.090,-0.152,   85,   5.2,   3.3
03-Jan-2010 18:00, 0.847,  28.9,  25.5, 1008.0,-0.087,-0.148,  169,   6.4,   3.6
03-Jan-2010 19:00, 0.871,  28.8,  25.2, 1007.8,-0.077,-0.130,  101,   5.5,   0.3
03-Jan-2010 20:00, 0.784,  28.8,  25.9, 1008.1,-0.088,-0.142,  157,   3.8,   1.9
03-Jan-2010 21:00, 0.644,  28.8,  26.6, 1009.0,-0.086,-0.137,  118,   6.4,   2.2
03-Jan-2010 22:00, 0.488,  28.8,  26.5, 1010.1,-0.078,-0.119,  103,   6.3,   3.0
03-Jan-2010 23:00, 0.350,  28.8,  25.9, 1009.4,-0.081,-0.112,  122,   7.3,   3.2
04-Jan-2010 00:00, 0.314,  28.8,  26.4, 1008.5,-0.062,-0.101,   77,   5.9,   3.9
04-Jan-2010 01:00, 0.391,  28.8,  27.5, 1008.4,-0.041,-0.088,   92,   8.4,   4.8
04-Jan-2010 02:00, 0.551,  28.9,  27.1, 1007.9,-0.033,-0.082,  106,   8.0,   4.3
04-Jan-2010 03:00, 0.762,  28.8,  26.1, 1007.5,-0.044,-0.097,  107,   9.0,   4.0
04-Jan-2010 04:00, 1.008,  28.8,  27.2, 1006.7,-0.048,-0.106,  113,   8.5,   4.4
04-Jan-2010 05:00, 1.251,  28.9,  27.4, 1006.3,-0.020,-0.086,  100,   8.6,   3.5
04-Jan-2010 06:00, 1.392,  28.8,  27.3, 1006.6,-0.001,-0.070,  110,   8.0,   3.6
04-Jan-2010 07:00, 1.410,  28.8,  27.5, 1007.0, 0.011,-0.055,   86,   7.7,   3.3
04-Jan-2010 08:00, 1.258,  28.7,  27.6, 1007.4,-0.031,-0.092,   89,   7.4,   4.3
04-Jan-2010 09:00, 1.039,  28.5,  27.9, 1007.9,-0.042,-0.099,   94,   7.9,   3.7
04-Jan-2010 10:00, 0.785,  28.5,  28.0, 1008.3,-0.034,-0.086,   86,   7.0,   4.0
04-Jan-2010 11:00, 0.523,  28.5,  28.1, 1008.4,-0.034,-0.083,   79,   7.7,   3.6
04-Jan-2010 12:00, 0.340,  28.5,  28.0, 1008.2,-0.017,-0.065,   78,   7.3,   3.8
04-Jan-2010 13:00, 0.245,  28.5,  27.9, 1008.1,-0.018,-0.068,   79,   8.2,   4.3
